,result,season,team1,team2,d_ELO,d_NetRtg,d_SRS
26150,1,1985,UTA,KCK,-8.238399999999956,0.9616858237547903,0.397384547089914
26151,1,1985,CHI,CLE,115.08850000000007,7.892962962962967,8.22267032751811
26152,0,1985,SEA,GSW,101.6387000000002,5.2830346475507755,4.930755899852767
26153,1,1985,KCK,HOU,-18.921100000000024,-4.760952380952381,-3.915284986509426
26154,1,1985,SAS,POR,-54.7820999999999,-4.628817204301075,-4.236727611819605
26155,0,1985,LAC,BOS,-214.4466,-11.530752688172047,-10.867112789560247
26156,0,1985,IND,DET,-178.25209999999993,-6.393908045977013,-6.915645770496136
26157,0,1985,DEN,LAL,-109.83490000000006,-2.517096774193551,-2.4048303805364197
26158,0,1985,PHO,DAL,15.699399999999969,0.8609195402298857,0.8294554265881962
26159,1,1985,NJN,NYK,74.62169999999946,2.3562072336265847,3.040750951748686
26160,0,1985,UTA,PHI,-165.2858000000001,-5.958620689655172,-6.938469045208173
26161,1,1985,WSB,ATL,31.823300000000017,-1.538709677419354,-0.1528841290548476
26162,0,1985,DAL,UTA,58.77279999999996,0.9180645161290324,1.3363010469900822
26163,0,1985,CLE,MIL,-275.8391999999999,-13.555803571428575,-12.494227474086909
26164,0,1985,CHI,ATL,-3.7192999999999756,-1.314314516129031,-0.40166266050660493
26165,1,1985,HOU,POR,-24.954400000000078,-1.0612903225806465,-0.5154448626881407
26166,0,1985,SEA,DEN,-15.523200000000088,-3.2230846774193544,-3.0686510061326255
26167,0,1985,GSW,PHI,-238.53369999999995,-11.350476190476188,-11.782881968153651
26168,0,1985,DET,NJN,48.62149999999997,1.6226814516129058,2.08574547400801
26169,0,1985,SAS,BOS,-203.1784,-9.188608870967744,-8.94827489429966
26170,0,1985,KCK,IND,92.6063999999999,3.03735632183908,2.6871215357098155
26171,0,1985,NYK,WSB,-83.00189999999998,-3.4946691176470575,-4.670923788609514
26172,1,1985,LAL,LAC,182.28940000000011,8.126562500000002,7.207550125032251
26173,1,1985,MIL,BOS,-54.841699999999946,-3.0455492424242436,-3.256706394148048
26174,0,1985,LAC,PHO,-56.84899999999993,-3.1851906158357792,-2.9463483920977214
26175,0,1985,POR,PHI,-154.92949999999996,-2.7588709677419327,-4.251541102088236
26176,0,1985,UTA,IND,82.44590000000017,4.043750000000001,3.3742651416681717
26177,0,1985,KCK,PHO,-61.803300000000036,-2.5870833333333367,-2.596798996903434
26178,1,1985,DET,CLE,213.85169999999994,9.265732758620693,9.41897469570679
26179,0,1985,DEN,HOU,21.308099999999968,-0.5843750000000001,-0.4610532142590791
26180,1,1985,ATL,CHI,19.107500000000073,1.4650568181818167,0.5797655610864676
26181,0,1985,SEA,PHI,-181.2485999999999,-6.917613636363634,-7.617689512039236
26182,0,1985,NJN,BOS,-149.69590000000017,-8.463636363636368,-7.673319392515987
26183,1,1985,CLE,WSB,-187.75119999999993,-8.949090909090911,-9.135426757654914
26184,1,1985,SAS,DAL,-46.499700000000075,-0.3727272727272726,-0.8327435598974036
26185,0,1985,GSW,IND,-5.62549999999942,-1.9225215517241354,-2.0654084057340523
26186,1,1985,POR,SEA,21.991199999999935,4.1559714795008915,3.3130756144956237
26187,1,1985,MIL,LAC,206.8524,9.61029411764706,8.730833310805883
26188,1,1985,CHI,MIL,-193.36820000000012,-7.225627705627705,-5.943635865886671
26189,1,1985,BOS,NYK,258.0345,11.390336134453783,11.096861789100492
26190,1,1985,KCK,LAC,10.152199999999993,1.4031797235023036,0.8782671044793151
26191,1,1985,DET,ATL,70.95170000000007,-0.35499108734402784,0.5453628288254848
26192,1,1985,LAL,POR,131.62879999999996,1.7042780748663104,1.956658308984635
26193,1,1985,UTA,DEN,-36.77080000000001,-2.669696969696969,-2.5674026450740977
26194,1,1985,NJN,PHO,-11.11200000000008,-1.134759358288774,-0.3164583125324557
26195,1,1985,CLE,PHO,-165.49970000000008,-7.771442125237196,-6.965724816096348
26196,1,1985,ATL,NJN,-39.10370000000012,1.5657142857142878,0.7163857733601462
26197,0,1985,GSW,HOU,-120.30199999999991,-9.37272727272727,-8.74049379952314
26198,0,1985,DEN,LAC,73.38639999999987,5.920016339869281,5.077446594181824
26199,1,1985,DAL,KCK,61.76159999999982,1.793750000000002,2.183825265736793
26200,0,1985,WSB,DET,-50.12969999999996,-1.2941176470588234,-1.3200139878923305
26201,0,1985,MIL,PHI,-22.63390000000004,0.9411616161616179,-0.07970984532637804
26202,1,1985,SEA,IND,30.982799999999997,1.2979220779220788,1.0268303201617703
26203,1,1985,NYK,CHI,-38.245600000000195,-2.926797385620914,-3.476982782940633
26204,1,1985,UTA,HOU,-30.676600000000008,-3.2705882352941162,-2.8354143046529408
26205,1,1985,POR,IND,80.02949999999987,6.598235294117648,5.460682173814922
26206,1,1985,LAL,SAS,165.7038,5.944117647058825,5.3038102470114925
26207,1,1985,KCK,GSW,75.45899999999983,4.280254154447698,3.9955551991616334
26208,0,1985,SEA,DAL,-69.06600000000003,-3.224747474747475,-3.415058909402725
26209,1,1985,LAC,UTA,-49.30380000000014,-4.303899613899615,-3.6052722967035247
26210,1,1985,PHI,PHO,158.79520000000002,5.362436974789913,6.222278191893062
26211,0,1985,NYK,BOS,-255.82889999999998,-11.529420849420848,-10.78301434451629
26212,1,1985,CLE,NJN,-149.1739,-6.4430555555555555,-6.467823069172605
26213,0,1985,MIL,WSB,122.03870000000006,5.668030888030887,4.673815885329592
26214,0,1985,LAL,DEN,166.09930000000008,4.2685714285714305,3.9941764697581252
26215,1,1985,HOU,KCK,42.091699999999946,4.110336134453781,3.8241993695417484
26216,0,1985,POR,DAL,-40.06320000000005,1.5294117647058825,0.6103859939521596
26217,1,1985,SAS,GSW,111.07040000000006,6.578214285714284,6.605435675819964
26218,1,1985,PHI,DET,90.60259999999994,3.199999999999998,3.085487104480138
26219,0,1985,IND,MIL,-209.47379999999998,-10.272105263157895,-9.711372232352737
26220,1,1985,DEN,NYK,59.33149999999978,4.402923976608185,3.588797739489083
26221,1,1985,BOS,CHI,235.40060000000017,9.103492063492066,7.885518289852257
26222,1,1985,PHO,SEA,70.11729999999989,2.972822822822824,2.8423904856936186
26223,0,1985,GSW,SEA,-84.36729999999989,-4.9027113237639535,-5.043302690384927
26224,0,1985,KCK,DAL,-107.19739999999979,-3.8142857142857154,-4.113994761301855
26225,1,1985,LAL,UTA,149.12799999999993,5.150000000000001,4.866631177690001
26226,0,1985,DAL,LAL,-74.66139999999996,-3.637012012012013,-3.038235007325822
26227,1,1985,CHI,NYK,34.22030000000018,2.6923076923076907,3.0404234748145456
26228,1,1985,BOS,WSB,174.50659999999993,7.937687687687689,6.517691691627682
26229,1,1985,MIL,CLE,248.9749999999999,12.474358974358978,11.549510812462911
26230,1,1985,DET,IND,171.03999999999996,6.28888888888889,6.690493938077839
26231,1,1985,DEN,KCK,52.983200000000124,3.736936936936938,3.5979626850497852
26232,0,1985,SAS,POR,-7.408899999999903,-1.9526276276276282,-1.0323289532714204
26233,1,1985,NJN,ATL,13.565399999999954,-2.2080330330330353,-1.5667216224295943
26234,0,1985,PHO,LAC,62.687799999999925,3.832041251778095,3.2322362679633585
26235,1,1985,PHI,HOU,181.33180000000016,3.4805555555555556,4.8567753014164765
26236,1,1985,PHO,UTA,12.1096,-0.07766714082503512,0.044832464498831714
26237,1,1985,IND,NYK,-11.85069999999996,-0.8739189189189203,-1.0107348953410518
26238,0,1985,GSW,LAC,-126.39099999999985,-4.630995475113122,-5.145771568066509
26239,1,1985,CLE,CHI,-95.57310000000007,-6.859062003179653,-6.853319595491124
26240,0,1985,ATL,BOS,-216.9432999999999,-7.470768136557614,-7.1495646469593375
26241,1,1985,DAL,POR,27.667599999999993,-2.0543385490753923,-1.106934391020351
26242,1,1985,NJN,HOU,22.857899999999972,-1.9584637268847809,-1.0370756833129895
26243,1,1985,MIL,DEN,124.57110000000011,4.105263157894736,4.004771201742149
26244,1,1985,DET,LAL,-71.57629999999995,-3.546586059743956,-2.2031499387208964
26245,0,1985,WSB,PHI,-156.68160000000012,-4.856756756756755,-4.598605479149606
26246,1,1985,SEA,KCK,14.148300000000063,0.015939015939017143,0.08867721893110359
26247,1,1985,CHI,DEN,-32.062200000000075,-1.3251012145748984,-0.48044845057058555
26248,0,1985,CLE,WSB,-134.99590000000012,-6.797293233082709,-7.329797359017063
26249,0,1985,NYK,PHI,-274.46849999999995,-9.153594351732988,-9.460482076907532
26250,1,1985,MIL,LAL,-5.828700000000026,1.2618511569731066,1.470860493006179
26251,0,1985,KCK,CLE,56.844100000000026,3.8030701754385987,2.75419666355282
26252,0,1985,IND,ATL,-65.58620000000019,-4.839473684210528,-4.502948559731632
26253,0,1985,GSW,DAL,-212.46529999999984,-9.266766917293232,-9.696350270361764
26254,1,1985,SAS,UTA,-8.183500000000095,0.5810099573257473,1.0064026795326586
26255,1,1985,POR,HOU,17.079400000000078,0.9651821862348202,0.6110303100982614
26256,1,1985,SEA,LAC,-30.161800000000085,0.3437500000000009,-0.06200767821921627
26257,1,1985,NJN,CHI,47.90170000000012,-0.4512820512820541,-0.530614806246385
26258,1,1985,LAC,HOU,-18.985799999999927,-4.76588492808005,-4.371114439730433
26259,1,1985,DEN,GSW,162.0471,9.533333333333335,9.392011243144108
26260,1,1985,BOS,LAL,73.10930000000008,3.666794871794874,3.5950626102481555
26261,0,1985,UTA,WSB,-59.302400000000034,-1.3589743589743593,-2.6128418295405913
26262,1,1985,PHO,DAL,-71.60349999999994,-2.558974358974358,-2.629757975553758
26263,1,1985,PHI,ATL,206.52739999999994,4.884615384615383,5.552327259585122
26264,1,1985,CHI,CLE,86.6760999999999,6.372770270270275,6.394125958753822
26265,0,1985,NYK,DET,-191.8198,-6.5402255639097735,-6.76257850930639
26266,0,1985,KCK,SAS,-61.75680000000011,-3.5429149797570867,-4.189479876370194
26267,1,1985,LAL,DAL,59.46180000000004,1.8938414634146348,1.9179592608280092
26268,1,1985,IND,BOS,-305.5411999999999,-12.440448717948723,-11.68610387326271
26269,1,1985,DEN,WSB,-37.748800000000074,0.6282317073170736,-0.8495400486117386
26270,1,1985,ATL,SEA,21.468000000000075,2.348780487804878,2.972968222334393
26271,1,1985,MIL,NJN,117.84259999999995,6.562738095238098,5.928063132221566
26272,0,1985,PHO,HOU,29.439000000000078,-0.8149999999999977,-0.5397482715165796
26273,1,1985,UTA,POR,-53.99129999999991,-3.4525000000000015,-3.0146234122509763
26274,1,1985,HOU,UTA,32.35400000000004,2.1390243902439012,1.8817511844002537
26275,0,1985,GSW,LAL,-314.5404000000001,-13.36936936936937,-13.473104657432335
26276,0,1985,CLE,SEA,-76.40390000000002,-3.988972431077698,-2.951244026611153
26277,0,1985,LAC,DAL,-87.25009999999997,-5.169367015098723,-5.216415363468979
26278,1,1985,KCK,WSB,-121.00060000000008,-3.5229268292682936,-5.02788095119058
26279,1,1985,IND,CHI,-54.71239999999989,-4.121524390243904,-3.8652336778759206
26280,1,1985,SAS,PHO,-1.7351999999998498,0.8717323327079416,1.0166953418540015
26281,0,1985,NJN,DET,-90.84159999999997,-3.432332707942466,-3.6275222694256644
26282,0,1985,POR,DEN,11.60329999999999,1.1976190476190478,1.0165518058426741
26283,1,1985,NYK,ATL,-91.55690000000004,-4.7470221213840045,-4.0721159389830195
26284,1,1985,BOS,PHI,-2.7209000000000287,1.7422560975609809,0.7345004586525441
26285,1,1985,IND,GSW,104.97649999999999,5.173684210526315,5.851650184978227
26286,1,1985,WSB,CLE,144.58410000000003,6.5492673992674035,6.919637746823988
26287,0,1985,ATL,DET,-129.36940000000004,-2.4901190476190482,-3.2653155445082627
26288,1,1985,NYK,SEA,-54.23810000000003,-1.6781712473572927,-0.32963633508907497
26289,1,1985,LAL,LAC,174.7737000000002,8.33604651162791,7.975313573609507
26290,1,1985,CHI,POR,-32.94309999999996,-2.2166666666666672,-1.2709458913963019
26291,1,1985,HOU,PHO,20.10680000000002,2.0571428571428547,1.6572104956071034
26292,0,1985,CLE,PHI,-319.61360000000013,-11.957134146341467,-12.35565402328788
26293,1,1985,WSB,GSW,208.2482,9.430649970184854,10.356531360768974
26294,1,1985,UTA,NJN,-61.32689999999934,-0.9761904761904749,-1.7692821279830464
26295,1,1985,SAS,KCK,84.56910000000016,3.8915853658536594,4.382594269031634
26296,0,1985,IND,POR,-69.33820000000014,-5.713067552602438,-4.6914068887303895
26297,1,1985,ATL,PHO,-10.777700000000095,0.409302325581394,0.4852811080464432
26298,1,1985,DAL,SAS,68.45579999999995,1.0110917537746804,1.0573253227341515
26299,0,1985,BOS,SEA,250.68090000000007,10.383116883116887,10.761463023303033
26300,0,1985,UTA,CLE,90.72889999999984,4.988712422007945,4.292600239112702
26301,0,1985,KCK,MIL,-235.95850000000019,-9.361794019933555,-9.584638444220042
26302,1,1985,DET,GSW,316.90139999999997,12.092378048780487,12.972245336303786
26303,1,1985,DEN,NJN,-6.82549999999992,1.6558139534883747,0.6774869116596486
26304,1,1985,WSB,DAL,-50.00729999999999,-1.6224630021141653,-1.2504522851002118
26305,1,1985,LAL,PHI,-40.70219999999995,-0.052922077922075594,-1.0859450655406144
26306,0,1985,HOU,SAS,18.113399999999956,1.2064784053156135,0.6618550256388154
26307,1,1985,CHI,SEA,-7.029399999999896,2.2003617571059437,2.9982526008066923
26308,1,1985,BOS,IND,282.6858,11.918604651162795,11.293754445785602
26309,1,1985,UTA,LAL,-203.94759999999997,-6.664545454545456,-6.755718239801661
26310,1,1985,DEN,CLE,135.11950000000002,7.453679653679659,6.511923067514767
26311,1,1985,NYK,IND,14.745400000000018,0.9930303030303058,1.1709794636586084
26312,0,1985,DAL,NJN,66.74239999999986,2.909090909090912,2.291028500452651
26313,1,1985,CHI,ATL,6.7823000000000775,0.4181818181818187,0.5770954702151077
26314,0,1985,LAC,PHI,-215.33670000000006,-8.350554968287526,-8.965869860544863
26315,1,1985,DET,SEA,161.0540000000001,6.0365424430641825,7.01347903838038
26316,1,1985,KCK,GSW,96.8895,6.08570618264322,5.93868957795137
26317,0,1985,HOU,MIL,-155.27760000000012,-4.74318181818182,-4.904943372148804
26318,1,1985,WSB,PHO,45.577,0.9664141414141403,1.4975997855493102
26319,1,1985,BOS,POR,165.6323,5.495454545454548,5.9083381025859065
26320,1,1985,DET,WSB,104.97379999999998,3.2230030333670374,3.2493522203670406
26321,0,1985,SAS,MIL,-138.42630000000008,-5.161653746770026,-4.866711139537555
26322,1,1985,NYK,LAC,-52.44140000000016,-0.486763285024153,-0.1822798781759416
26323,1,1985,HOU,NJN,-33.11000000000013,1.875555555555556,0.8774547040818929
26324,1,1985,DAL,PHI,-137.14339999999993,-3.2849494949494926,-4.1023711261241225
26325,0,1985,UTA,DEN,-46.51220000000012,-2.5577777777777784,-2.3135104272614546
26326,1,1985,SAS,NJN,-12.956900000000132,1.2609683794466422,0.7517631818277853
26327,1,1985,BOS,DET,44.41260000000011,3.7657575757575796,3.072924685766523
26328,0,1985,POR,LAL,-121.77499999999986,-2.4327536231884057,-2.763947698082855
26329,1,1985,ATL,IND,78.17000000000007,4.7088888888888905,4.322411422504345
26330,0,1985,GSW,MIL,-356.60609999999997,-15.347929606625259,-15.394588159211423
26331,1,1985,CHI,KCK,79.84109999999987,3.4920707070707078,4.262446750906657
26332,1,1985,DEN,PHO,45.21139999999991,2.047294685990338,1.7019673170921155
26333,1,1985,CLE,LAC,-77.98540000000003,-2.5804095045500555,-2.161342072091668
26334,1,1985,DET,KCK,230.15699999999993,6.74888888888889,7.97021519837115
26335,1,1985,IND,CLE,2.794599999999946,0.9139328063241141,0.8598348926658854
26336,1,1985,WSB,CHI,32.07089999999994,-0.44403330249768747,-0.034517615661011414
26337,0,1985,LAL,HOU,158.433,3.6851063829787254,3.8184251378989527
26338,1,1985,PHO,NYK,38.01350000000002,2.1647548566142456,1.4987920509231247
26339,1,1985,PHI,BOS,-1.9225000000001273,-2.696425120772952,-1.7647612845382294
26340,1,1985,DEN,DAL,-24.440399999999954,0.2756244218316377,-0.2915937162626494
26341,1,1985,SEA,SAS,-41.84050000000002,-3.527943262411348,-4.128810100862888
26342,1,1985,NJN,LAC,77.10370000000012,3.4202127659574453,4.027734224324492
26343,0,1985,GSW,POR,-199.9402,-11.01562184024267,-10.723286232219847
26344,1,1985,PHI,CHI,206.70040000000017,4.665309898242366,5.378490521527669
26345,1,1985,LAL,NYK,219.4842000000001,8.435416666666665,7.771755856387005
26346,1,1985,IND,WSB,-142.625,-5.447606382978725,-5.683765967210374
26347,1,1985,ATL,CLE,94.59190000000012,5.869661835748797,5.455414535556349
26348,0,1985,DAL,UTA,89.2944,2.6766882516188715,2.9135095595352953
26349,1,1985,BOS,KCK,270.0292000000002,9.934828862164666,10.454383526437997
26350,0,1985,SEA,MIL,-196.22210000000018,-9.016710992907802,-9.055651295312803
26351,0,1985,POR,SAS,11.150199999999813,1.7032839962997226,0.9497293258515472
26352,0,1985,LAC,LAL,-213.87029999999982,-9.302232142857143,-9.020210543766634
26353,1,1985,HOU,DEN,-38.087400000000116,-0.8763741134751786,-0.5834561850736071
26354,1,1985,CLE,KCK,-31.932599999999866,-3.044218316373733,-2.2510053429375048
26355,1,1985,GSW,NYK,-126.67709999999988,-5.811502782931356,-6.588694894109855
26356,1,1985,DET,ATL,159.72419999999988,3.566604995374653,4.3537934673692105
26357,1,1985,UTA,SAS,-37.41489999999999,-1.6851063829787232,-1.9726684359405193
26358,0,1985,POR,MIL,-177.08230000000003,-4.472916666666666,-4.643679784847392
26359,1,1985,NJN,PHI,-176.9755,-5.5580230496453895,-5.917611504338681
26360,0,1985,WSB,BOS,-155.7476999999999,-6.806207482993201,-6.338311707898604
26361,1,1985,PHO,SEA,15.822499999999991,2.362787668258794,2.4225543330736166
26362,1,1985,LAL,IND,246.47900000000004,9.449083333333334,8.777431721155494
26363,1,1985,DAL,DEN,-8.016000000000076,-0.9267857142857145,-0.3813612728107689
26364,0,1985,WSB,CLE,133.5211999999999,6.025829787234048,6.342240859124049
26365,1,1985,SAS,GSW,207.82889999999998,9.535833333333331,9.872090183300365
26366,1,1985,PHI,ATL,211.75140000000033,4.970833333333331,5.937784711386867
26367,0,1985,MIL,DET,41.41390000000001,2.6137646547980906,1.6248329318517678
26368,1,1985,LAC,IND,23.697700000000168,0.32755102040816375,0.06777041738796985
26369,0,1985,HOU,LAL,-141.31459999999993,-3.790686274509805,-3.5739841577991056
26370,0,1985,DET,NJN,119.7385999999999,4.03201530612245,4.059177943371631
26371,0,1985,CHI,BOS,-199.54549999999995,-6.914838435374152,-6.623454175142032
26372,0,1985,ATL,DAL,-62.46010000000001,-1.5285714285714287,-1.5751462767283613
26373,1,1985,POR,UTA,6.109300000000076,2.6036564625850342,2.3637735407829257
26374,1,1985,PHO,DEN,-50.20679999999993,-2.432666666666666,-2.2839194527722
26375,1,1985,KCK,SAS,-125.4237999999998,-4.347746598639457,-4.690485075537247
26376,0,1985,SEA,NYK,48.12349999999992,0.5299999999999985,-0.10207909982230534
26377,1,1985,PHI,WSB,193.30859999999984,5.186954781912763,5.538345008996798
26378,1,1985,NJN,MIL,-136.90679999999998,-6.480000000000001,-5.4356640046503895
26379,1,1985,DEN,SEA,81.58570000000009,5.047058823529413,4.937870229762808
26380,1,1985,DAL,GSW,240.8505,10.209217391304348,10.450961539357552
26381,1,1985,BOS,CLE,286.95360000000005,12.580250000000007,12.351581448266254
26382,1,1985,HOU,GSW,197.68129999999996,10.234085974815457,10.329006500226754
26383,1,1985,SAS,LAC,70.1923999999999,4.595,4.448721503420834
26384,1,1985,CLE,CHI,-80.00600000000009,-5.628571428571433,-5.68066995843209
26385,1,1985,POR,NYK,90.04380000000015,5.782117647058822,5.034963996308727
26386,0,1985,KCK,UTA,-64.75400000000013,-1.8183673469387758,-2.1721093715691406
26387,1,1985,PHO,IND,99.84370000000013,4.835795918367349,4.405643790875849
26388,0,1985,MIL,ATL,199.1824999999999,6.396078431372549,5.938838096875171
26389,1,1985,WSB,DET,-144.0399,-3.7662872841444264,-3.832277202136511
26390,1,1985,POR,BOS,-184.13059999999996,-4.83137254901961,-5.152372613734027
26391,1,1985,MIL,NJN,96.51209999999992,5.70343137254902,4.593505704984517
26392,0,1985,CLE,DAL,-140.6422,-7.142470588235299,-6.694615973750894
26393,1,1985,LAL,LAC,233.77919999999995,9.529977375565611,9.118306174572803
26394,1,1985,CHI,DET,-162.2349999999999,-3.6279999999999992,-3.981411231139771
26395,0,1985,IND,PHI,-309.4694999999999,-10.563960784313725,-11.157194141557929
26396,1,1985,DEN,ATL,57.95900000000006,2.4622171945701363,1.8316866956942428
26397,1,1985,HOU,PHO,11.362700000000132,1.5019999999999984,1.6023419662204499
26398,0,1985,GSW,UTA,-190.90629999999987,-8.1755,-8.12362767166713
26399,1,1985,SAS,KCK,113.64199999999983,4.027529411764706,4.247242471801055
26400,1,1985,SEA,WSB,-64.80570000000012,-3.586284470246735,-4.282889832244775
26401,1,1985,PHI,NYK,289.98019999999997,9.11726998491704,9.445891956478972
26402,1,1985,NJN,CLE,152.03150000000005,5.384917043740575,5.906441967393405
26403,1,1985,LAC,GSW,129.7587000000001,4.649784144427002,4.921198336395681
